profil,stok,id,komponen,panjang_mm,status
SHS40x40-tangga-mesh,21,C2-SR1-1-01-P1-M10F0,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,21,C2-SL1-1-01-P1-M00F3,M02,460.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR1-1-01-P1-M10F1,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR2-1-01-P1-M00F0,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR2-1-01-P1-M00F1,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR2-1-01-P1-M01F0,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR2-1-01-P1-M01F1,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR2-1-01-P1-M10F0,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR2-1-01-P1-M10F1,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR2-1-01-P1-M11F0,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SR2-1-01-P1-M11F1,M02,500.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SLTAIL-1-01-P1-M00F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SLTAIL-1-01-P1-M00F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,22,C2-SL1-1-01-P1-M10F2,M02,460.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-1-01-P1-M01F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-1-01-P1-M01F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-2-01-P1-M00F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-2-01-P1-M00F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-2-01-P1-M01F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-2-01-P1-M01F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-3-01-P1-M00F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-3-01-P1-M00F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-3-01-P1-M01F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SLTAIL-3-01-P1-M01F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SRTAIL-1-01-P1-M00F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,23,C2-SRTAIL-1-01-P1-M00F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-1-01-P1-M01F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-1-01-P1-M01F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-2-01-P1-M00F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-2-01-P1-M00F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-2-01-P1-M01F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-2-01-P1-M01F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-3-01-P1-M00F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-3-01-P1-M00F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-3-01-P1-M01F0,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SRTAIL-3-01-P1-M01F1,M02,492.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SL1-1-01-P1-M10F3,M02,460.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,24,C2-SR1-1-01-P1-M00F2,M02,460.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SR1-1-01-P1-M00F3,M02,460.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SR1-1-01-P1-M10F2,M02,460.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SR1-1-01-P1-M10F3,M02,460.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SL2-1-01-P1-M00F2,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SL2-1-01-P1-M00F3,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SL2-1-01-P1-M01F2,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SL2-1-01-P1-M01F3,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SL2-1-01-P1-M10F2,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SL2-1-01-P1-M10F3,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SL2-1-01-P1-M11F2,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SL2-1-01-P1-M11F3,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SR2-1-01-P1-M00F2,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,25,C2-SR2-1-01-P1-M00F3,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SR2-1-01-P1-M01F2,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SR2-1-01-P1-M01F3,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SR2-1-01-P1-M10F2,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SR2-1-01-P1-M10F3,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SR2-1-01-P1-M11F2,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SR2-1-01-P1-M11F3,M02,440.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SL4-1-01-P1-M00F2,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SL4-1-01-P1-M00F3,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SL4-1-01-P1-M01F2,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SL4-1-01-P1-M01F3,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SL4-2-01-P1-M00F2,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SL4-2-01-P1-M00F3,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,26,C2-SL4-2-01-P1-M01F2,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SL4-2-01-P1-M01F3,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SR4-1-01-P1-M00F2,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SR4-1-01-P1-M00F3,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SR4-1-01-P1-M01F2,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SR4-1-01-P1-M01F3,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SR4-2-01-P1-M00F2,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SR4-2-01-P1-M00F3,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SR4-2-01-P1-M01F2,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SR4-2-01-P1-M01F3,M02,430.0,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SL5-3-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SL5-3-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SL5-3-01-P1-M10F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SL5-3-01-P1-M10F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SL5-3-01-P1-M11F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,27,C2-SL5-3-01-P1-M11F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SLTAIL-3-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SLTAIL-3-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SLTAIL-3-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SLTAIL-3-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SR5-3-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SR5-3-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SR5-3-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SR5-3-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SR5-3-01-P1-M10F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SR5-3-01-P1-M10F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SR5-3-01-P1-M11F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SR5-3-01-P1-M11F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SRTAIL-3-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SRTAIL-3-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SRTAIL-3-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SRTAIL-3-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,28,C2-SL5-1-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-1-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-1-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-1-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-1-01-P1-M10F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-1-01-P1-M10F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-1-01-P1-M11F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-1-01-P1-M11F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-2-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-2-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-2-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-2-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-2-01-P1-M10F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-2-01-P1-M10F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-2-01-P1-M11F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SL5-2-01-P1-M11F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SLTAIL-1-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,29,C2-SLTAIL-1-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SLTAIL-1-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SLTAIL-1-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SLTAIL-2-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SLTAIL-2-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SLTAIL-2-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SLTAIL-2-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-1-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-1-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-1-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-1-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-1-01-P1-M10F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-1-01-P1-M10F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-1-01-P1-M11F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-1-01-P1-M11F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-2-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-2-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,30,C2-SR5-2-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SR5-2-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SR5-2-01-P1-M10F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SR5-2-01-P1-M10F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SR5-2-01-P1-M11F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SR5-2-01-P1-M11F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SRTAIL-1-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SRTAIL-1-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SRTAIL-1-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SRTAIL-1-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SRTAIL-2-01-P1-M00F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SRTAIL-2-01-P1-M00F3,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SRTAIL-2-01-P1-M01F2,M02,343.3333,studi - belum fabrikasi
SHS40x40-tangga-mesh,31,C2-SRTAIL-2-01-P1-M01F3,M02,343.3333,studi - belum fabrikasi
strip30x3,1,C2-SL4-1-01-P1-M00K0,M03,741.851,studi - belum fabrikasi
strip30x3,1,C2-SL4-1-01-P1-M00K1,M03,741.851,studi - belum fabrikasi
strip30x3,1,C2-SL4-1-01-P1-M01K0,M03,741.851,studi - belum fabrikasi
strip30x3,1,C2-SL4-1-01-P1-M01K1,M03,741.851,studi - belum fabrikasi
strip30x3,1,C2-SL4-2-01-P1-M00K0,M03,741.851,studi - belum fabrikasi
strip30x3,1,C2-SL4-2-01-P1-M00K1,M03,741.851,studi - belum fabrikasi
strip30x3,1,C2-SL4-2-01-P1-M01K0,M03,741.851,studi - belum fabrikasi
strip30x3,1,C2-SL4-2-01-P1-M01K1,M03,741.851,studi - belum fabrikasi
strip30x3,2,C2-SR4-1-01-P1-M00K0,M03,741.851,studi - belum fabrikasi
strip30x3,2,C2-SR4-1-01-P1-M00K1,M03,741.851,studi - belum fabrikasi
strip30x3,2,C2-SR4-1-01-P1-M01K0,M03,741.851,studi - belum fabrikasi
strip30x3,2,C2-SR4-1-01-P1-M01K1,M03,741.851,studi - belum fabrikasi
strip30x3,2,C2-SR4-2-01-P1-M00K0,M03,741.851,studi - belum fabrikasi
strip30x3,2,C2-SR4-2-01-P1-M00K1,M03,741.851,studi - belum fabrikasi
strip30x3,2,C2-SR4-2-01-P1-M01K0,M03,741.851,studi - belum fabrikasi
strip30x3,2,C2-SR4-2-01-P1-M01K1,M03,741.851,studi - belum fabrikasi
strip30x3,3,C2-SL3-1-01-P1-M00K2,M03,730.0,studi - belum fabrikasi
strip30x3,3,C2-SL3-1-01-P1-M00K3,M03,730.0,studi - belum fabrikasi
strip30x3,3,C2-SL3-2-01-P1-M00K2,M03,730.0,studi - belum fabrikasi
strip30x3,3,C2-SL3-2-01-P1-M00K3,M03,730.0,studi - belum fabrikasi
strip30x3,3,C2-SR3-1-01-P1-M00K2,M03,730.0,studi - belum fabrikasi
strip30x3,3,C2-SR3-1-01-P1-M00K3,M03,730.0,studi - belum fabrikasi
strip30x3,3,C2-SR3-2-01-P1-M00K2,M03,730.0,studi - belum fabrikasi
strip30x3,3,C2-SR3-2-01-P1-M00K3,M03,730.0,studi - belum fabrikasi
strip30x3,4,C2-SL3-1-01-P1-M00K0,M03,672.155,studi - belum fabrikasi
strip30x3,4,C2-SL3-1-01-P1-M00K1,M03,672.155,studi - belum fabrikasi
strip30x3,4,C2-SL3-2-01-P1-M00K0,M03,672.155,studi - belum fabrikasi
strip30x3,4,C2-SL3-2-01-P1-M00K1,M03,672.155,studi - belum fabrikasi
strip30x3,4,C2-SR3-1-01-P1-M00K0,M03,672.155,studi - belum fabrikasi
strip30x3,4,C2-SR3-1-01-P1-M00K1,M03,672.155,studi - belum fabrikasi
strip30x3,4,C2-SR3-2-01-P1-M00K0,M03,672.155,studi - belum fabrikasi
strip30x3,4,C2-SR3-2-01-P1-M00K1,M03,672.155,studi - belum fabrikasi
strip30x3,4,C2-SL1-1-01-P1-M00K2,M03,500.0,studi - belum fabrikasi
strip30x3,5,C2-SL1-1-01-P1-M00K3,M03,500.0,studi - belum fabrikasi
strip30x3,5,C2-SL1-1-01-P1-M10K2,M03,500.0,studi - belum fabrikasi
strip30x3,5,C2-SL1-1-01-P1-M10K3,M03,500.0,studi - belum fabrikasi
strip30x3,5,C2-SR1-1-01-P1-M00K2,M03,500.0,studi - belum fabrikasi
strip30x3,5,C2-SR1-1-01-P1-M00K3,M03,500.0,studi - belum fabrikasi
strip30x3,5,C2-SR1-1-01-P1-M10K2,M03,500.0,studi - belum fabrikasi
strip30x3,5,C2-SR1-1-01-P1-M10K3,M03,500.0,studi - belum fabrikasi
strip30x3,5,C2-SL2-1-01-P1-M00K2,M03,480.0,studi - belum fabrikasi
strip30x3,5,C2-SL2-1-01-P1-M00K3,M03,480.0,studi - belum fabrikasi
strip30x3,5,C2-SL2-1-01-P1-M01K2,M03,480.0,studi - belum fabrikasi
strip30x3,5,C2-SL2-1-01-P1-M01K3,M03,480.0,studi - belum fabrikasi
strip30x3,5,C2-SL2-1-01-P1-M10K2,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SL2-1-01-P1-M10K3,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SL2-1-01-P1-M11K2,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SL2-1-01-P1-M11K3,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SR2-1-01-P1-M00K2,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SR2-1-01-P1-M00K3,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SR2-1-01-P1-M01K2,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SR2-1-01-P1-M01K3,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SR2-1-01-P1-M10K2,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SR2-1-01-P1-M10K3,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SR2-1-01-P1-M11K2,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SR2-1-01-P1-M11K3,M03,480.0,studi - belum fabrikasi
strip30x3,6,C2-SL5-1-01-P1-M00K0,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-1-01-P1-M00K1,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-1-01-P1-M01K0,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-1-01-P1-M01K1,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-1-01-P1-M10K0,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-1-01-P1-M10K1,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-1-01-P1-M11K0,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-1-01-P1-M11K1,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-2-01-P1-M00K0,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-2-01-P1-M00K1,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-2-01-P1-M01K0,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-2-01-P1-M01K1,M03,473.5,studi - belum fabrikasi
strip30x3,7,C2-SL5-2-01-P1-M10K0,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-2-01-P1-M10K1,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-2-01-P1-M11K0,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-2-01-P1-M11K1,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-3-01-P1-M00K0,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-3-01-P1-M00K1,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-3-01-P1-M01K0,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-3-01-P1-M01K1,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-3-01-P1-M10K0,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-3-01-P1-M10K1,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-3-01-P1-M11K0,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SL5-3-01-P1-M11K1,M03,473.5,studi - belum fabrikasi
strip30x3,8,C2-SR5-1-01-P1-M00K0,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-1-01-P1-M00K1,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-1-01-P1-M01K0,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-1-01-P1-M01K1,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-1-01-P1-M10K0,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-1-01-P1-M10K1,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-1-01-P1-M11K0,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-1-01-P1-M11K1,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-2-01-P1-M00K0,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-2-01-P1-M00K1,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-2-01-P1-M01K0,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-2-01-P1-M01K1,M03,473.5,studi - belum fabrikasi
strip30x3,9,C2-SR5-2-01-P1-M10K0,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-2-01-P1-M10K1,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-2-01-P1-M11K0,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-2-01-P1-M11K1,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-3-01-P1-M00K0,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-3-01-P1-M00K1,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-3-01-P1-M01K0,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-3-01-P1-M01K1,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-3-01-P1-M10K0,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-3-01-P1-M10K1,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-3-01-P1-M11K0,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SR5-3-01-P1-M11K1,M03,473.5,studi - belum fabrikasi
strip30x3,10,C2-SL4-1-01-P1-M00K2,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SL4-1-01-P1-M00K3,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SL4-1-01-P1-M01K2,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SL4-1-01-P1-M01K3,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SL4-2-01-P1-M00K2,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SL4-2-01-P1-M00K3,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SL4-2-01-P1-M01K2,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SL4-2-01-P1-M01K3,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SR4-1-01-P1-M00K2,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SR4-1-01-P1-M00K3,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SR4-1-01-P1-M01K2,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SR4-1-01-P1-M01K3,M03,470.0,studi - belum fabrikasi
strip30x3,11,C2-SR4-2-01-P1-M00K2,M03,470.0,studi - belum fabrikasi
strip30x3,12,C2-SR4-2-01-P1-M00K3,M03,470.0,studi - belum fabrikasi
strip30x3,12,C2-SR4-2-01-P1-M01K2,M03,470.0,studi - belum fabrikasi
strip30x3,12,C2-SR4-2-01-P1-M01K3,M03,470.0,studi - belum fabrikasi
strip30x3,12,C2-SL1-1-01-P1-M00K0,M03,460.0,studi - belum fabrikasi
strip30x3,12,C2-SL1-1-01-P1-M00K1,M03,460.0,studi - belum fabrikasi
strip30x3,12,C2-SL1-1-01-P1-M10K0,M03,460.0,studi - belum fabrikasi
strip30x3,12,C2-SL1-1-01-P1-M10K1,M03,460.0,studi - belum fabrikasi
strip30x3,12,C2-SL2-1-01-P1-M00K0,M03,460.0,studi - belum fabrikasi
strip30x3,12,C2-SL2-1-01-P1-M00K1,M03,460.0,studi - belum fabrikasi
strip30x3,12,C2-SL2-1-01-P1-M01K0,M03,460.0,studi - belum fabrikasi
strip30x3,12,C2-SL2-1-01-P1-M01K1,M03,460.0,studi - belum fabrikasi
